listing_id,room_type,latitude,longitude,host_type,host_id,host_name,,
45463342,Entire home/apt,40.74635,-73.97909,primary,61391963,Stay With Vibe,,
5.69E+17,Private room,40.71136152,-73.96379737,primary,417275418,Mia,,
7.99E+17,Private room,40.6856877,-73.92344038,primary,3223938,Eugene,,
8.33E+17,Private room,40.75612119,-73.93003559,primary,3223938,Eugene,,
1.10E+18,Entire home/apt,40.80139813,-73.96654303,primary,562233935,Kristina,,
34490353,Hotel room,40.75544,-73.98837,primary,260618374,The Knickerbocker,,
8.37E+17,Private room,40.7432607,-73.98834179,primary,496944100,RoomPicks,,
1.06E+18,Entire home/apt,40.771114,-73.99239,primary,95459395,Bluebird,,
1.06E+18,Private room,40.77712191,-73.94661527,primary,448326434,Boomerang,,
8.67E+17,Private room,40.70467331,-73.90598548,primary,3223938,Eugene,,
46788841,Entire home/apt,40.75043,-73.97538,primary,120762452,Stanley,,
5.41E+17,Private room,40.6909,-73.92551,primary,440316434,Outpost Club,,
8.78E+17,Private room,40.76408526,-73.97450845,primary,176950173,Aka,,
50793849,Private room,40.57578,-74.01175,primary,224047081,Alexander,,
37585659,Entire home/apt,40.7388431,-74.0010689,primary,107434423,Blueground,,
34071685,Hotel room,40.7244,-74.00794,primary,257995608,Arlo SoHo,,
22431770,Hotel room,40.7403,-73.98599,primary,164291123,Freehand,,
1.07E+18,Entire home/apt,40.7643867,-73.98451033,primary,40385488,Address In NYC,,
9.92E+17,Private room,40.75883,-73.79663,primary,110008554,Soohyun,,
8.37E+17,Private room,40.74351695,-73.98942941,primary,496944100,RoomPicks,,
8.47E+17,Private room,40.67779739,-73.94348665,primary,483056418,Kristina,,
1.08E+18,Private room,40.64335,-74.01172,primary,3007728,Jason,,
8.73E+17,Private room,40.68791619,-73.92073433,primary,3223938,Eugene,,
6.07E+17,Private room,40.69601,-73.91873,primary,3223938,Eugene,,
1.10E+18,Private room,40.76628197,-73.98682983,primary,303991288,Michelle,,
1.01E+18,Entire home/apt,40.79874,-73.96242,primary,533234561,Tina,,
4303600,Private room,40.68565,-73.95123,primary,2822805,Olivier,,
8.14E+17,Entire home/apt,40.7526556,-73.9724804,primary,389697794,David,,
8.12E+17,Hotel room,40.76412719,-73.98044687,primary,496944100,RoomPicks,,
6.38E+17,Private room,40.73772,-73.92101,primary,200239515,Shogo,,
8.80E+17,Entire home/apt,40.65423858,-73.95370774,primary,450443676,Welcome To Excellent Homes,,
8.91E+17,Private room,40.76764,-73.80127,primary,421808480,Gustavo,,
1.01E+18,Entire home/apt,40.7324098,-73.9874788,primary,107434423,Blueground,,
1.03E+18,Hotel room,40.75951328,-73.98565268,primary,501999278,RoomPicks,,
49089583,Private room,40.74896,-73.99523,primary,386345949,Incentra,,
6786761,Private room,40.75975,-73.9906,primary,35524316,Akiko & Cindy,,
7.47E+17,Private room,40.6382,-74.02586,primary,104836016,Qingming,,
11162564,Entire home/apt,40.73323,-73.9828,primary,2119276,Urban Furnished,,
9.85E+17,Private room,40.80273802,-73.95647536,primary,305240193,June,,
38295943,Private room,40.74993,-73.8783,primary,137358866,Kaz,,
1.09E+18,Private room,40.64689,-73.95735,primary,21862027,Moses,,
50982593,Entire home/apt,40.7432769,-73.9912032,primary,107434423,Blueground,,
1.07E+18,Entire home/apt,40.71042,-74.00956,primary,556115366,Millennium Downtown,,
7.97E+17,Private room,40.6801272,-73.94345617,primary,483056418,Kristina,,
45491008,Private room,40.71532,-73.99447,primary,305240193,June,,
8.76E+17,Entire home/apt,40.761986,-73.9916642,primary,162280872,Urban Furnished,,
7.67E+17,Private room,40.75095,-73.97636,primary,174792040,RoomPicks By Victoria,,
1.02E+18,Entire home/apt,40.72404,-73.98682,primary,533234561,Tina,,
52755364,Private room,40.71685,-73.95612,primary,360085932,The Williamsburg Apartment,,
6.74E+17,Shared room,40.6568996,-73.9130071,primary,87639559,Jemar Ira,,
8.90E+17,Private room,40.70851122,-73.95039563,primary,488855227,Leo,,
8.69E+17,Entire home/apt,40.7593218,-73.98508391,primary,501999278,RoomPicks,,
8.62E+17,Private room,40.73114691,-73.95625985,primary,307001589,Kristina,,
12851869,Entire home/apt,40.71832,-73.99863,primary,51501835,Jeniffer,,
7.77E+17,Entire home/apt,40.74897,-73.98065,primary,489756011,Wapt,,
14446717,Entire home/apt,40.77554,-73.98087,primary,30045574,Barry,,
1.05E+18,Entire home/apt,40.7092191,-74.0137534,primary,107434423,Blueground,,
8.44E+17,Shared room,40.76923411,-73.79010579,primary,501140151,Hi-Happy,,
8.90E+17,Private room,40.73647611,-73.88042545,primary,19303369,Hiroki,,
7.25E+17,Private room,40.72099,-73.79115,primary,417806601,Seabelo,,
1.08E+18,Private room,40.67748833,-73.95584476,primary,3223938,Eugene,,
1.03E+18,Private room,40.75441586,-73.98669679,primary,496932087,Reservations,,
46788551,Entire home/apt,40.74902,-73.97755,primary,120762452,Stanley,,
47832229,Private room,40.66739,-73.94005,primary,203068035,Nicole,,
7.80E+17,Private room,40.81636,-73.94284,primary,305240193,June,,
9.25E+17,Entire home/apt,40.75391522,-73.96537406,primary,487732432,Mova,,
8.31E+17,Entire home/apt,40.73441934,-73.95669646,primary,2119276,Urban Furnished,,
5.99E+17,Entire home/apt,40.77866,-73.97469,primary,428639770,Daniel,,
45953196,Private room,40.68864,-73.94382,primary,371795453,Outpost Club,,
32792849,Private room,40.86602,-73.92315,primary,19303369,Hiroki,,
5.98E+17,Entire home/apt,40.747211,-73.987808,primary,388603242,Henri,,
8.98E+17,Entire home/apt,40.730657,-73.988651,primary,107434423,Blueground,,
4.99E+17,Entire home/apt,40.78533,-73.95215,primary,23772724,The Local Stay,,
6.69E+17,Private room,40.74593,-73.89327,primary,19303369,Hiroki,,
6799999,Private room,40.76181,-73.98969,primary,35524316,Akiko & Cindy,,
1.03E+18,Entire home/apt,40.76815046,-73.83365154,primary,512834300,Jian Kun,,
2134697,Entire home/apt,40.76527,-73.98864,primary,162280872,Urban Furnished,,
53512290,Entire home/apt,40.742603,-73.997589,primary,51589519,Noomi,,
1.07E+18,Entire home/apt,40.7557524,-73.9634014,primary,107434423,Blueground,,
30387064,Entire home/apt,40.729222,-74.002791,primary,107434423,Blueground,,
7.23E+17,Private room,40.69495,-73.94578,primary,3223938,Eugene,,
51343103,Private room,40.7011,-73.90398,primary,3223938,Eugene,,
5.52E+17,Private room,40.68431,-73.9294,primary,341908723,Aleph,,
48809400,Private room,40.68838,-73.91828,primary,3223938,Eugene,,
54069262,Private room,40.67314,-73.79631,primary,306024152,Son-Ya,,
6.01E+17,Private room,40.68891,-73.97866,primary,1140882,Berni,,
1.06E+18,Private room,40.71711,-73.99881,primary,551125362,Daniel,,
37833931,Private room,40.74167,-73.81407,primary,284126288,Xin,,
7.97E+17,Entire home/apt,40.68633932,-73.7330735,primary,440233245,Mark,,
9.30E+17,Private room,40.61338,-73.94984,primary,456589439,House Lynk,,
1.06E+18,Private room,40.75595615,-73.98203686,primary,471449147,Elevate Rentals,,
1.09E+18,Private room,40.76177823,-73.98823111,primary,558528704,Ferran,,
47356150,Entire home/apt,40.7262,-73.97773,primary,292630,Mich,,
27598707,Hotel room,40.7403,-73.98599,primary,164291123,Freehand,,
1.01E+18,Private room,40.79849715,-73.94389089,primary,3223938,Eugene,,
9.54E+17,Entire home/apt,40.7345257,-73.9809986,primary,162280872,Urban Furnished,,
53505044,Entire home/apt,40.76304,-73.98697,primary,107434423,Blueground,,
7.67E+17,Entire home/apt,40.65711,-73.95048,primary,1033970,Sacred Space Style,,
1.03E+18,Private room,40.68695369,-73.91930579,primary,25414207,Brooklyn P,,
9.03E+17,Entire home/apt,40.754659,-73.9721295,primary,107434423,Blueground,,
5231817,Entire home/apt,40.75966,-73.96124,primary,2119276,Urban Furnished,,
53469,Entire home/apt,40.71567,-73.87842,primary,204539,Mark,,
24024721,Private room,40.6716441,-73.7791357,primary,175019394,Suzan,,
1.02E+18,Entire home/apt,40.75343,-73.83201,primary,494285165,Kristina,,
7.98E+17,Private room,40.75568244,-73.79334389,primary,465866457,Wei,,
993575,Entire home/apt,40.78687,-73.9746,primary,15145088,Izi,,
1.03E+18,Entire home/apt,40.73879,-74.00002,primary,22541573,Furnished Quarters,,
5259407,Entire home/apt,40.73205,-74.0064,primary,2119276,Urban Furnished,,
49099507,Entire home/apt,40.7601,-73.99311,primary,51501835,Jeniffer,,
1.05E+18,Entire home/apt,40.76494881,-73.98566427,primary,533234561,Tina,,
34071700,Hotel room,40.7244,-74.00794,primary,257995608,Arlo SoHo,,
45490809,Private room,40.82216,-73.9545,primary,305240193,June,,
6.65E+17,Private room,40.7113195,-73.9082014,primary,467996701,Anthony,,
38535656,Private room,40.67981,-73.94382,primary,293264001,Anastasia,,
24799807,Entire home/apt,40.74838,-73.97734,primary,120762452,Stanley,,
9.91E+17,Entire home/apt,40.78098,-73.95116,primary,501134743,George,,
7.73E+17,Private room,40.80015,-73.96299,primary,305240193,June,,
6.30E+17,Private room,40.75441,-73.83484,primary,200239515,Shogo,,
43391999,Private room,40.73862,-73.87561,primary,19303369,Hiroki,,
52170063,Entire home/apt,40.74136,-73.99852,primary,113723310,MyNyHousing,,
8.97E+17,Private room,40.75555848,-73.98105133,primary,496944100,RoomPicks,,
50207230,Entire home/apt,40.75596302,-73.99609148,primary,381698920,Hudson,,
8205572,Private room,40.68506,-73.90756,primary,10387090,Luis Enrique,,
1.06E+18,Entire home/apt,40.78602753,-73.97755974,primary,517551178,Lisa,,
1.04E+18,Private room,40.76532,-73.97623,primary,496932087,Reservations,,
20215323,Private room,40.8227,-73.94569,primary,144008701,Ozzy,,
43310098,Entire home/apt,40.71887,-73.99584,primary,51548122,Jeniffer,,
1.05E+18,Private room,40.63537966,-73.97412797,primary,545393224,Kristina,,
9.90E+17,Private room,40.76379,-73.82584,primary,5735865,Usquire,,
1.03E+18,Entire home/apt,40.77274,-73.95354,primary,2119276,Urban Furnished,,
6.57E+17,Entire home/apt,40.76957,-73.95596,primary,2867137,Avi,,
54206877,Entire home/apt,40.76399612,-73.96626282,primary,162280872,Urban Furnished,,
34485697,Private room,40.76451,-73.9836,primary,261761719,WestHouse,,
52283675,Entire home/apt,40.75757,-73.96757,primary,350252704,Anthony And Elle,,
8.78E+17,Private room,40.76366636,-73.97492137,primary,176950173,Aka,,
5.69E+17,Entire home/apt,40.78871,-73.94796,primary,27181542,JT Urban,,
1.10E+18,Entire home/apt,40.80349,-73.96576,primary,562233935,Kristina,,
30392834,Entire home/apt,40.729222,-74.002791,primary,107434423,Blueground,,
43245957,Entire home/apt,40.71998,-73.99579,primary,51548122,Jeniffer,,
51944357,Private room,40.74645,-73.98851,primary,348619646,Nomad,,
53988568,Private room,40.5926,-73.95097,primary,3223938,Eugene,,
1.04E+18,Private room,40.70443959,-73.91983516,primary,548858191,Kristina,,
1.02E+18,Private room,40.68977,-73.95834,primary,391942286,Sarwara,,
8.12E+17,Hotel room,40.76509008,-73.98030524,primary,496944100,RoomPicks,,
7.43E+17,Entire home/apt,40.7336747,-74.0078694,primary,107434423,Blueground,,
44594212,Private room,40.70401,-73.94201,primary,19303369,Hiroki,,
34071699,Hotel room,40.7244,-74.00794,primary,257995608,Arlo SoHo,,
9.10E+17,Entire home/apt,40.7472823,-73.94519647,primary,305387117,UltraDiamond,,
12598446,Entire home/apt,40.79653,-73.96223,primary,5162192,Amy,,
10017170,Entire home/apt,40.74709,-73.97816,primary,50760546,CRNY Monthly Rentals,,
33448577,Entire home/apt,40.7534,-73.96617,primary,214347105,Beekman,,
8.88E+17,Private room,40.77525929,-73.94519145,primary,305240193,June,,
52553434,Entire home/apt,40.76184,-73.97575,primary,423873487,Shoreham,,
1.02E+18,Entire home/apt,40.78456922,-73.9736237,primary,517551178,Lisa,,
9.33E+17,Private room,40.74584,-73.97525,primary,456589439,House Lynk,,
28779900,Private room,40.65376,-73.94161,primary,216304678,Bryan,,
7.81E+17,Private room,40.65457,-73.91741,primary,94214493,Dadrine,,
8.99E+17,Private room,40.73658611,-73.87862742,primary,200239515,Shogo,,
9.01E+17,Entire home/apt,40.7456565,-73.9070911,primary,501499086,CrossOver,,
43388608,Private room,40.74435,-73.89315,primary,204704622,Momoyo,,
7.77E+17,Entire home/apt,40.748405,-73.979865,primary,107434423,Blueground,,
1.03E+18,Private room,40.7155065,-73.9527242,primary,547551734,The Penny Williamsburg,,
9.76E+17,Private room,40.7671997,-73.9235089,primary,501499086,CrossOver,,
2995209,Entire home/apt,40.77141,-73.95739,primary,13347167,AFI Apartments,,
1.06E+18,Entire home/apt,40.75885676,-73.99002346,primary,35491667,Nat,,
684808,Entire home/apt,40.74793,-73.97887,primary,3491890,George Steven,,
1.01E+18,Entire home/apt,40.66972814,-73.93111219,primary,480704914,Ray,,
8.97E+17,Private room,40.75694,-73.98118,primary,496944100,RoomPicks,,
8530517,Entire home/apt,40.66505,-73.994,primary,16437254,Benjamin,,
39859278,Private room,40.78355,-73.98196,primary,306009315,Hotel Belleclaire,,
45720236,Entire home/apt,40.74459,-73.95063,primary,91571876,Superhost,,
37750997,Entire home/apt,40.78622,-73.96936,primary,95303084,David,,
8.95E+17,Private room,40.75479,-73.98269,primary,496944100,RoomPicks,,
9.18E+17,Private room,40.69988008,-73.93037979,primary,3223938,Eugene,,
6.80E+17,Private room,40.86382,-73.92437,primary,19303369,Hiroki,,
8.58E+17,Private room,40.85137044,-73.94037782,primary,19303369,Hiroki,,
9.45E+17,Entire home/apt,40.70835,-74.00722,primary,518583595,Mova,,
4440751,Entire home/apt,40.72251,-73.98911,primary,3716641,Ofer,,
5.72E+17,Entire home/apt,40.760596,-73.99628,primary,107434423,Blueground,,
22372979,Entire home/apt,40.73498,-73.98189,primary,123472158,Kiki,,
9.85E+17,Private room,40.68593312,-73.93532644,primary,533292672,Kristina,,
8.52E+17,Private room,40.78263791,-73.94842431,primary,440274210,Eve,,
43905357,Private room,40.68031,-73.94887,primary,209460,Marylyn Palmer,,
9.82E+17,Private room,40.75415,-73.9963,primary,381698920,Hudson,,
9.91E+17,Private room,40.75723,-73.79826,primary,110008554,Soohyun,,
8055721,Private room,40.68879,-73.92859,primary,40176101,Brady,,
47493324,Entire home/apt,40.748,-73.98852,primary,382617662,Jake,,
30937756,Entire home/apt,40.74915,-73.97562,primary,219517861,Sonder (NYC),,
51907134,Entire home/apt,40.71964,-73.99067,primary,411740512,Historic Blue Moon,,
8.67E+17,Private room,40.76085977,-73.98534585,primary,501999278,RoomPicks,,
1.00E+18,Entire home/apt,40.70803,-74.014869,primary,107434423,Blueground,,
5.71E+17,Entire home/apt,40.72713,-73.98353,primary,407304997,Boomerang,,
888905,Private room,40.79047,-73.94865,primary,4714927,Elisa,,
7.66E+17,Private room,40.65771,-73.91063,primary,457828432,Mohammed,,
6.59E+17,Private room,40.74616,-73.98669,primary,401202937,Eliza,,
8.67E+17,Private room,40.75874912,-73.98666144,primary,501999278,RoomPicks,,
30394340,Entire home/apt,40.713833,-74.010242,primary,107434423,Blueground,,
43310301,Entire home/apt,40.71967,-73.99595,primary,51548122,Jeniffer,,
43311009,Entire home/apt,40.71991,-73.99559,primary,51548122,Jeniffer,,
1.04E+18,Private room,40.7654,-73.9765,primary,496932087,Reservations,,
8.88E+17,Entire home/apt,40.71862075,-74.00302568,primary,174792040,RoomPicks By Victoria,,
1.03E+18,Private room,40.75409,-73.98223,primary,484277630,Bugra Han,,
8.44E+17,Entire home/apt,40.85254653,-73.92981635,primary,35491667,Nat,,
9939843,Private room,40.76459,-73.80725,primary,41464891,Emmanuel,,
7.30E+17,Entire home/apt,40.737346,-73.9739242,primary,107434423,Blueground,,
8.67E+17,Entire home/apt,40.78330118,-73.94552778,primary,23772724,The Local Stay,,
50642852,Private room,40.67491,-73.9529,primary,3223938,Eugene,,
24497152,Entire home/apt,40.75446,-73.96535,primary,61391963,Stay With Vibe,,
1.04E+18,Entire home/apt,40.7607614,-73.9861055,primary,107434423,Blueground,,
40750841,Entire home/apt,40.74535,-74.00903,primary,279648327,Sinan,,
9.88E+17,Private room,40.73391339,-73.88434136,primary,501499086,CrossOver,,
8.25E+17,Entire home/apt,40.76193804,-73.96101076,primary,424296351,Michael,,
43289906,Entire home/apt,40.75093,-73.9353,primary,33320745,Daniel,,
49317436,Entire home/apt,40.79762,-73.97203,primary,395671107,Esplanade 99,,
1.03E+18,Entire home/apt,40.76658,-73.98681,primary,2119276,Urban Furnished,,
8.38E+17,Entire home/apt,40.77339892,-73.95364799,primary,2119276,Urban Furnished,,
8.11E+17,Private room,40.70149,-73.90412,primary,3223938,Eugene,,
6.92E+17,Private room,40.85097,-73.93073,primary,200239515,Shogo,,
6.92E+17,Private room,40.84106,-73.93762,primary,204704622,Momoyo,,
1.01E+18,Entire home/apt,40.7413796,-73.9779983,primary,107434423,Blueground,,
6.84E+17,Entire home/apt,40.71310693,-74.01030939,primary,22541573,Furnished Quarters,,
9.65E+17,Private room,40.70047842,-73.90334106,primary,3223938,Eugene,,
53288626,Private room,40.74217,-73.88821,primary,19303369,Hiroki,,
9.94E+17,Private room,40.71482554,-73.98663085,primary,243489304,Jack,,
6.34E+17,Entire home/apt,40.7599144,-73.82271576,primary,5962328,Alan,,
9.22E+17,Private room,40.69987059,-73.92884732,primary,3223938,Eugene,,
6.30E+17,Private room,40.75623,-73.83519,primary,204704622,Momoyo,,
1.06E+18,Private room,40.70779,-73.93487,primary,231138233,Filiz,,
46729395,Entire home/apt,40.78191,-73.95386,primary,51501835,Jeniffer,,
9.56E+17,Entire home/apt,40.722094,-73.984874,primary,107434423,Blueground,,
7.98E+17,Private room,40.6981969,-73.93858416,primary,401709949,Daniela & James,,
50026612,Entire home/apt,40.74812815,-73.98716653,primary,8309060,Julia,,
8.48E+17,Private room,40.7281,-73.87508,primary,204704622,Momoyo,,
9.89E+17,Private room,40.84233,-73.90521,primary,267272502,MedHousing,,
42438973,Entire home/apt,40.80816,-73.95192,primary,1171497,Yvette,,
5.82E+17,Private room,40.76272243,-73.99208387,primary,394144623,Kristina,,
52162163,Entire home/apt,40.7623122,-73.9858423,primary,107434423,Blueground,,
8.24E+17,Entire home/apt,40.76415892,-73.99114937,primary,424296351,Michael,,
47315920,Entire home/apt,40.74243,-73.97345,primary,185979641,Ralph,,
34175118,Entire home/apt,40.71879,-73.99751,primary,61391963,Stay With Vibe,,
1.09E+18,Private room,40.75658365,-73.9723572,primary,22254869,Juan,,
40624525,Shared room,40.76612,-73.99163,primary,314533486,John J.,,
6.91E+17,Entire home/apt,40.76236511,-73.98571082,primary,22541573,Furnished Quarters,,
